iter	MAPE	RMSE	R2	MAE
4969	0.0117504764	0.1522450455	0.9743126273	0.1054884593
4970	0.01174963297	0.1522324984	0.9743168611	0.1054808061
4971	0.01174911267	0.1522259836	0.9743190593	0.1054760373
4972	0.01174876726	0.1522196956	0.9743211808	0.1054734008
4973	0.01174800665	0.1522077172	0.9743252221	0.1054667185
4974	0.01174744641	0.1521966614	0.9743289518	0.1054621541
4975	0.01174698969	0.1521905273	0.974331021	0.1054583146
4976	0.01174631184	0.1521827514	0.974333644	0.1054523403
4977	0.01174581084	0.1521758177	0.9743359827	0.1054478221
4978	0.0117451753	0.152167337	0.9743388431	0.1054420459
4979	0.01174474084	0.1521612511	0.9743408957	0.1054386554
4980	0.01174419145	0.1521444794	0.9743465519	0.1054345595
4981	0.01174385946	0.15213803	0.9743487267	0.105431996
4982	0.01174354889	0.1521351054	0.9743497129	0.1054292886
4983	0.0117432115	0.1521329508	0.9743504395	0.1054259244
4984	0.01174275004	0.1521279178	0.9743521365	0.1054218303
4985	0.01174241956	0.1521237341	0.9743535472	0.1054187849
4986	0.01174191431	0.1521184903	0.9743553153	0.1054144287
4987	0.01174133738	0.1521099282	0.9743582021	0.1054090561
4988	0.01174126742	0.1521090863	0.9743584859	0.105408488
4989	0.01174108894	0.1521070657	0.9743591672	0.1054070893
4990	0.01174016232	0.1520932478	0.9743638255	0.1053996625
4991	0.01173993064	0.1520907774	0.9743646583	0.10539793
4992	0.01173932907	0.1520834628	0.9743671241	0.1053936871
4993	0.01173840792	0.1520736365	0.9743704363	0.10538653
4994	0.01173782772	0.1520614141	0.9743745559	0.105381602
4995	0.01173777229	0.1520606205	0.9743748234	0.1053809513
4996	0.01173684959	0.1520514417	0.9743779169	0.1053727441
4997	0.01173619918	0.15204301	0.9743807585	0.1053670218
4998	0.01173539743	0.15203644	0.9743829725	0.1053609639
4999	0.01173483709	0.1520274273	0.9743860096	0.1053556646
5000	0.01173433912	0.1520208954	0.9743882105	0.1053511791
5001	0.01173408956	0.1520184543	0.9743890331	0.1053487415
5002	0.01173344176	0.1520073758	0.9743927658	0.1053432014
5003	0.01173309502	0.1520032675	0.9743941499	0.1053397448
5004	0.01173266438	0.1519976392	0.9743960461	0.1053358366
5005	0.01173230479	0.1519923887	0.974397815	0.1053325241
5006	0.01173188602	0.1519859848	0.9743999723	0.1053292287
5007	0.01173157742	0.1519786891	0.97440243	0.1053264516
5008	0.01173069398	0.1519665554	0.9744065172	0.1053192827
5009	0.01173024863	0.1519567033	0.9744098356	0.1053156363
5010	0.01172984087	0.1519505892	0.9744118948	0.1053125939
5011	0.01172922732	0.1519362487	0.9744167244	0.105307734
5012	0.01172902804	0.1519298157	0.9744188907	0.1053061119
5013	0.01172852108	0.1519209851	0.9744218643	0.1053015186
5014	0.01172825059	0.151918163	0.9744228146	0.1052995175
5015	0.01172786633	0.151911547	0.9744250423	0.1052964125
5016	0.01172754608	0.151907608	0.9744263686	0.1052933076
5017	0.01172721211	0.1519026289	0.9744280451	0.1052901581
5018	0.01172676106	0.1518965351	0.9744300967	0.1052865655
5019	0.01172632972	0.1518844252	0.9744341737	0.1052843033
5020	0.01172596297	0.1518786951	0.9744361027	0.1052810942
5021	0.01172533563	0.1518659356	0.9744403978	0.1052753532
5022	0.01172485941	0.1518584746	0.9744429092	0.1052711911
5023	0.0117245388	0.1518561371	0.9744436959	0.1052681482
5024	0.01172414278	0.1518523459	0.974444972	0.1052651658
5025	0.01172329439	0.1518397774	0.9744492021	0.1052573618
5026	0.01172298741	0.1518316661	0.9744519318	0.1052559907
5027	0.01172241378	0.1518245806	0.9744543163	0.1052509837
5028	0.01172169615	0.1518108758	0.9744589279	0.1052447827
5029	0.01172140934	0.151808637	0.9744596813	0.1052421137
5030	0.01172099243	0.1518020607	0.974461894	0.1052389895
5031	0.01172072172	0.1517985117	0.9744630881	0.1052366358
5032	0.01172020572	0.1517924903	0.974465114	0.1052324938
5033	0.01172010777	0.1517894335	0.9744661425	0.1052318184
5034	0.0117195918	0.1517834357	0.9744681603	0.1052267748
5035	0.0117189148	0.1517748237	0.9744710575	0.1052213125
5036	0.01171838859	0.1517685566	0.9744731658	0.1052162034
5037	0.01171817241	0.151763434	0.9744748889	0.1052145755
5038	0.011717305	0.1517509175	0.9744790991	0.1052069109
5039	0.01171691597	0.1517471335	0.9744803718	0.1052033878
5040	0.011716358	0.1517364641	0.9744839603	0.1051980049
5041	0.0117159787	0.1517297203	0.9744862283	0.1051948548
5042	0.01171572516	0.1517235054	0.9744883184	0.1051926443
5043	0.01171457733	0.1517079707	0.9744935423	0.1051832325
5044	0.01171393107	0.15170311	0.9744951767	0.1051765293
5045	0.0117135305	0.1516937944	0.9744983089	0.1051733557
5046	0.01171296888	0.1516853141	0.9745011602	0.1051685035
5047	0.01171257644	0.1516812138	0.9745025387	0.1051653301
5048	0.01171203807	0.1516756348	0.9745044143	0.1051603509
5049	0.01171190871	0.1516716949	0.9745057388	0.1051590855
5050	0.01171150107	0.1516661178	0.9745076137	0.10515563
5051	0.0117107671	0.1516576398	0.9745104636	0.1051493124
5052	0.01170995161	0.1516478778	0.9745137449	0.105142226
5053	0.01170932784	0.1516416791	0.9745158285	0.1051358556
5054	0.01170907683	0.1516380818	0.9745170375	0.1051335942
5055	0.01170849826	0.151631957	0.9745190961	0.1051286826
5056	0.01170830652	0.1516295095	0.9745199186	0.1051271125
5057	0.01170799128	0.1516215458	0.974522595	0.1051244261
5058	0.01170732127	0.1516118556	0.9745258514	0.105119065
5059	0.01170690583	0.1516005354	0.9745296554	0.1051154212
5060	0.01170610805	0.1515941178	0.9745318118	0.1051084395
5061	0.0117059148	0.1515902825	0.9745331005	0.1051067147
5062	0.01170510503	0.1515786031	0.9745370245	0.1050993781
5063	0.01170467076	0.1515745122	0.974538399	0.1050955035
5064	0.01170414906	0.1515691133	0.9745402127	0.105090923
5065	0.01170344147	0.151559723	0.9745433673	0.1050840344
5066	0.0117027722	0.151551613	0.9745460916	0.1050779579
5067	0.01170221182	0.1515460511	0.9745479599	0.1050733418
5068	0.01170170762	0.15153792	0.974550691	0.1050688792
5069	0.01170127379	0.1515298537	0.9745534003	0.1050652094
5070	0.01170093242	0.1515257565	0.9745547764	0.1050622845
5071	0.01170053359	0.1515182438	0.9745572994	0.1050583047
5072	0.0117002941	0.151515155	0.9745583368	0.1050564077
5073	0.01169978488	0.1515094566	0.9745602504	0.1050522086
5074	0.01169915762	0.151503808	0.9745621473	0.1050464619
5075	0.01169839816	0.1514935137	0.974565604	0.1050394127
5076	0.01169761146	0.1514827785	0.9745692086	0.1050328148
5077	0.01169736974	0.1514776219	0.9745709399	0.1050310403
5078	0.01169676831	0.151469942	0.9745735184	0.1050254437
5079	0.01169619319	0.1514626267	0.9745759743	0.1050207434
5080	0.01169566819	0.1514553418	0.9745784199	0.1050161444
5081	0.01169469715	0.1514389591	0.9745839192	0.1050097352
5082	0.01169390983	0.1514314443	0.9745864416	0.1050029052
5083	0.0116933444	0.1514226862	0.9745893811	0.1049984001
5084	0.01169285134	0.1514173736	0.9745911641	0.1049939181
5085	0.01169246244	0.1514087264	0.9745940661	0.1049916862
5086	0.01169210848	0.1514040912	0.9745956217	0.1049885216
5087	0.01169176812	0.1513992601	0.9745972429	0.1049853824
5088	0.0116914241	0.1513952285	0.9745985957	0.1049822801
5089	0.01169084514	0.1513888386	0.9746007399	0.104977742
5090	0.0116902744	0.1513835697	0.9746025079	0.1049721192
5091	0.0116896172	0.1513757973	0.9746051158	0.104966272
5092	0.01168893119	0.1513662098	0.9746083324	0.104960684
5093	0.01168862764	0.1513622593	0.9746096578	0.1049576238
5094	0.01168837035	0.1513593054	0.9746106488	0.1049555755
5095	0.01168780876	0.1513524427	0.9746129511	0.1049506579
5096	0.01168720832	0.1513443749	0.9746156575	0.1049452197
5097	0.01168681415	0.1513385116	0.9746176243	0.1049416824
5098	0.01168641449	0.1513310129	0.9746201396	0.104938328
5099	0.01168590902	0.1513265237	0.9746216454	0.1049339088
5100	0.01168539093	0.1513188144	0.9746242311	0.1049295339
5101	0.01168500889	0.1513137568	0.9746259274	0.1049263951
5102	0.01168453744	0.1513075817	0.9746279984	0.104921683
5103	0.01168425376	0.1513014866	0.9746300424	0.1049196713
5104	0.01168342149	0.1512925472	0.9746330402	0.1049130903
5105	0.01168252663	0.1512839068	0.9746359376	0.1049060515
5106	0.01168226482	0.1512789977	0.9746375837	0.1049040075
5107	0.01168207435	0.1512741928	0.9746391948	0.1049031911
5108	0.01168162721	0.1512679252	0.9746412962	0.104899501
5109	0.01168125133	0.1512627346	0.9746430365	0.1048956948
5110	0.01168054424	0.1512559393	0.9746453147	0.1048900161
5111	0.0116800587	0.1512472837	0.9746482165	0.1048860441
5112	0.01167950448	0.1512410377	0.9746503103	0.104880932
5113	0.01167905621	0.1512281465	0.9746546315	0.1048769796
5114	0.01167856759	0.1512189002	0.9746577307	0.1048727435
5115	0.01167805353	0.1512147153	0.9746591334	0.1048683829
5116	0.01167770373	0.1512096543	0.9746608296	0.1048655414
5117	0.01167719482	0.1512051194	0.9746623495	0.1048609647
5118	0.01167621735	0.1511943959	0.9746659433	0.1048523977
5119	0.01167578705	0.1511878054	0.9746681518	0.1048491291
5120	0.01167486472	0.1511768628	0.9746718186	0.1048406464
5121	0.01167391032	0.1511614619	0.9746769789	0.1048320687
5122	0.01167370473	0.151155645	0.9746789278	0.1048305475
5123	0.01167349477	0.1511488799	0.9746811942	0.1048287959
5124	0.01167316615	0.1511445678	0.9746826389	0.1048261397
5125	0.01167278213	0.1511293714	0.9746877295	0.1048235026
5126	0.011672305	0.1511241536	0.9746894773	0.104819299
5127	0.01167204006	0.1511210577	0.9746905143	0.1048166203
5128	0.01167169661	0.151115633	0.9746923313	0.1048139326
5129	0.01167156492	0.1511138498	0.9746929286	0.1048125346
5130	0.01167119794	0.1511098248	0.9746942767	0.104808677
5131	0.01167044619	0.1510982459	0.9746981547	0.1048027991
5132	0.01167002374	0.1510922033	0.9747001784	0.104798634
5133	0.01166974559	0.151088689	0.9747013553	0.1047963971
5134	0.01166958698	0.1510868114	0.974701984	0.104794888
5135	0.01166899619	0.1510779878	0.9747049388	0.1047894008
5136	0.0116684786	0.1510677284	0.9747083742	0.1047849576
5137	0.01166818276	0.1510630098	0.9747099541	0.1047826821
5138	0.01166768518	0.151053385	0.9747131767	0.1047782924
5139	0.01166711706	0.1510477542	0.9747150619	0.1047734323
5140	0.01166647784	0.1510428041	0.9747167191	0.1047685559
5141	0.01166593678	0.1510260321	0.9747223338	0.1047643621
5142	0.01166531318	0.1510140773	0.9747263354	0.1047593338
5143	0.01166496843	0.1510103544	0.9747275815	0.1047561269
5144	0.01166483809	0.1510080427	0.9747283553	0.1047549665
5145	0.01166447777	0.1510024378	0.9747302312	0.1047516193
5146	0.01166386415	0.150993393	0.9747332584	0.1047458887
5147	0.01166358179	0.1509900132	0.9747343895	0.1047431685
5148	0.01166327789	0.1509853234	0.974735959	0.1047401928
5149	0.01166285533	0.1509806989	0.9747375066	0.1047369136
5150	0.01166236226	0.1509750891	0.9747393838	0.1047329562
5151	0.01166154693	0.1509633248	0.9747433204	0.1047263868
5152	0.01166105843	0.1509564896	0.9747456074	0.1047217521
5153	0.01166074925	0.1509530525	0.9747467575	0.1047192813
5154	0.01166017155	0.1509471086	0.9747487462	0.104713723
5155	0.01165969601	0.1509409504	0.9747508065	0.1047096631
5156	0.01165910494	0.1509342918	0.9747530341	0.1047043766
5157	0.01165866768	0.1509275022	0.9747553055	0.1047004806
5158	0.01165835963	0.1509240722	0.9747564529	0.1046975006
5159	0.01165788784	0.1509179419	0.9747585036	0.1046931726
5160	0.01165743697	0.1509102538	0.9747610752	0.1046894179
5161	0.01165680234	0.1509021001	0.9747638024	0.1046843756
5162	0.01165656031	0.1508995144	0.9747646673	0.1046820522
5163	0.01165585784	0.1508907446	0.9747676004	0.1046767785
5164	0.01165494763	0.1508820182	0.9747705188	0.1046691712
5165	0.0116545799	0.1508772696	0.9747721069	0.1046659749
5166	0.01165393669	0.1508680903	0.9747751765	0.104660069
5167	0.01165371761	0.150865177	0.9747761506	0.1046579953
5168	0.01165305527	0.1508580744	0.9747785256	0.10465164
5169	0.01165255246	0.1508536966	0.9747799894	0.1046471318
5170	0.01165216473	0.1508490055	0.9747815579	0.1046435934
5171	0.01165159412	0.1508412977	0.974784135	0.1046384147
5172	0.01165110676	0.1508353964	0.974786108	0.1046338532
5173	0.01165078348	0.1508315574	0.9747873914	0.1046307942
5174	0.01165023235	0.1508265383	0.9747890694	0.1046257392
5175	0.01164965406	0.1508173601	0.9747921376	0.1046206246
5176	0.01164931704	0.1508136326	0.9747933836	0.1046175133
5177	0.01164893192	0.150806942	0.97479562	0.1046142306
5178	0.01164791493	0.1507938486	0.9747999965	0.1046056819
5179	0.0116473252	0.1507855634	0.9748027656	0.1046003456
5180	0.01164703956	0.1507815646	0.974804102	0.1045975677
5181	0.01164658566	0.1507760792	0.9748059352	0.1045935376
5182	0.01164582871	0.1507640739	0.9748099471	0.1045876023
5183	0.01164459264	0.1507504569	0.9748144972	0.1045770235
5184	0.0116440779	0.1507377976	0.974818727	0.1045726181
5185	0.01164302196	0.1507252967	0.9748229034	0.1045641045
5186	0.01164278264	0.1507201077	0.9748246369	0.1045620251
5187	0.01164231672	0.1507107185	0.9748277735	0.1045581434
5188	0.01164185807	0.1507054587	0.9748295305	0.104553619
5189	0.01164125255	0.1506962333	0.974832612	0.1045479239
5190	0.01164092462	0.1506925223	0.9748338515	0.1045447909
5191	0.01164087525	0.1506895772	0.9748348352	0.1045443265
5192	0.01164051347	0.1506856145	0.9748361587	0.1045409818
5193	0.01164022675	0.1506823634	0.9748372445	0.1045386281
5194	0.01163962791	0.150671704	0.9748408045	0.1045322774
5195	0.01163890729	0.1506596226	0.974844839	0.1045260407
5196	0.01163859664	0.1506547335	0.9748464716	0.1045229741
5197	0.01163779829	0.1506440659	0.9748500337	0.104516671
5198	0.01163741281	0.1506384706	0.9748519019	0.1045132331
5199	0.01163679921	0.1506314716	0.9748542387	0.1045072362
5200	0.01163562491	0.150619905	0.9748581003	0.1044962631
5201	0.01163516505	0.1506111234	0.9748610319	0.1044929115
5202	0.01163480013	0.150603684	0.9748635153	0.1044899354
5203	0.01163433344	0.1505984733	0.9748652547	0.1044853126
5204	0.01163367325	0.1505877836	0.9748688227	0.1044802574
5205	0.01163346387	0.1505842883	0.9748699894	0.1044784396
5206	0.01163313482	0.150581489	0.9748709237	0.1044756805
5207	0.01163294293	0.1505789322	0.974871777	0.1044739605
5208	0.01163228268	0.1505705899	0.9748745612	0.1044690253
5209	0.01163170757	0.1505637742	0.9748768359	0.1044644883
5210	0.01163114198	0.1505557154	0.9748795252	0.1044598297
5211	0.01163093285	0.1505496929	0.9748815348	0.1044578207
5212	0.01163053706	0.1505443842	0.9748833063	0.1044541386
5213	0.01163008085	0.15053964	0.9748848893	0.104450327
5214	0.01162956912	0.1505327579	0.9748871856	0.1044461364
5215	0.0116284104	0.1505175598	0.9748922562	0.1044361714
5216	0.01162810458	0.150510484	0.9748946168	0.1044336879
5217	0.01162802837	0.1505073167	0.9748956734	0.1044330559
5218	0.01162755831	0.1505024289	0.9748973039	0.1044285591
5219	0.01162721231	0.1504960322	0.9748994377	0.1044255954
5220	0.01162691294	0.1504921437	0.9749007348	0.104422819
5221	0.01162657122	0.1504885942	0.9749019187	0.1044204441
5222	0.01162570452	0.1504784093	0.9749053158	0.1044127001
5223	0.01162507233	0.1504736138	0.9749069153	0.1044070858
5224	0.0116246567	0.1504677984	0.9749088548	0.1044036446
5225	0.0116237591	0.1504587311	0.9749118787	0.1043959663
5226	0.01162361802	0.1504556444	0.9749129081	0.10439495
5227	0.01162322058	0.1504491324	0.9749150797	0.1043913845
5228	0.01162299227	0.150445257	0.974916372	0.1043895395
5229	0.01162236266	0.1504373508	0.9749190083	0.1043842837
5230	0.01162216684	0.1504345916	0.9749199283	0.1043823654
5231	0.01162130351	0.150423931	0.9749234828	0.1043753249
5232	0.01162101228	0.1504202426	0.9749247125	0.1043731886
5233	0.01162057104	0.1504147289	0.9749265508	0.1043687864
5234	0.01162024704	0.1504086396	0.9749285809	0.1043660482
5235	0.01161956639	0.150400009	0.974931458	0.1043596524
5236	0.01161938392	0.1503959683	0.974932805	0.1043579523
5237	0.01161907034	0.1503901891	0.9749347315	0.1043554617
5238	0.01161869804	0.1503865738	0.9749359366	0.104352178
5239	0.01161820346	0.1503807882	0.974937865	0.1043483977
5240	0.01161788201	0.1503768609	0.9749391741	0.1043451888
5241	0.01161755806	0.1503721389	0.9749407479	0.1043424528
5242	0.01161693678	0.1503560822	0.9749460993	0.1043371924
5243	0.01161624525	0.1503480754	0.9749487675	0.1043316165
5244	0.01161525306	0.1503393027	0.9749516909	0.1043229
5245	0.01161462792	0.1503300702	0.9749547673	0.1043173687
5246	0.0116138893	0.1503228663	0.9749571676	0.1043113309
5247	0.0116128025	0.1503148116	0.9749598513	0.104300565
5248	0.01161224759	0.1503075338	0.9749622759	0.1042955793
5249	0.01161177273	0.1503021453	0.9749640711	0.1042910504
5250	0.01161161323	0.1503006513	0.9749645688	0.104289492
5251	0.01161121401	0.1502950451	0.9749664364	0.1042862453
5252	0.01161058934	0.1502867161	0.9749692109	0.1042814059
5253	0.01160978361	0.1502751841	0.9749730522	0.1042749007
5254	0.01160949172	0.1502715219	0.974974272	0.1042726992
5255	0.01160910627	0.1502668067	0.9749758425	0.1042698714
5256	0.01160838245	0.1502556449	0.9749795599	0.1042634836
5257	0.01160805701	0.1502506022	0.9749812393	0.1042606811
5258	0.01160784938	0.1502483571	0.974981987	0.1042588917
5259	0.01160706947	0.150236358	0.9749859828	0.1042523713
5260	0.01160685587	0.1502322512	0.9749873503	0.1042507851
5261	0.01160639035	0.1502230617	0.9749904102	0.1042470383
5262	0.01160581975	0.1502154088	0.9749929583	0.1042417197
5263	0.01160520799	0.1502087147	0.974995187	0.1042367396
5264	0.01160493573	0.1502038678	0.9749968007	0.104234153
5265	0.01160456844	0.1501948156	0.9749998143	0.1042310667
5266	0.01160415245	0.1501913461	0.9750009693	0.1042273871
5267	0.01160389893	0.1501876496	0.9750021998	0.1042253316
5268	0.0116034676	0.1501825809	0.9750038871	0.1042216207
5269	0.01160302868	0.1501777984	0.9750054791	0.1042180252
5270	0.01160261368	0.1501692244	0.975008333	0.1042145655
5271	0.0116020955	0.1501601007	0.9750113697	0.104210045
5272	0.01160171642	0.1501535376	0.975013554	0.104206987
5273	0.01160135058	0.1501480262	0.9750153882	0.1042036382
5274	0.01160108401	0.1501422751	0.9750173022	0.1042011792
5275	0.01160074776	0.1501381726	0.9750186674	0.1041982457
5276	0.01160015045	0.1501264355	0.9750225731	0.1041937198
5277	0.01159944862	0.1501162475	0.9750259631	0.1041873932
5278	0.01159872963	0.1501080005	0.975028707	0.104181638
5279	0.01159799834	0.1501014495	0.9750308865	0.1041754501
5280	0.0115976344	0.1500977281	0.9750321246	0.1041722585
5281	0.01159743373	0.1500959679	0.9750327102	0.1041704945
5282	0.01159657829	0.1500855376	0.9750361801	0.1041639644
5283	0.01159607658	0.1500756488	0.9750394696	0.1041597598
5284	0.0115953273	0.1500632837	0.9750435825	0.1041536811
5285	0.01159483099	0.1500600487	0.9750446585	0.1041487375
5286	0.01159399059	0.1500509865	0.9750476726	0.1041410644
5287	0.01159341618	0.1500446569	0.9750497777	0.1041362603
5288	0.0115928485	0.1500359822	0.9750526625	0.1041317949
5289	0.0115919732	0.1500218643	0.9750573572	0.1041238283
5290	0.01159181417	0.1500199389	0.9750579975	0.1041223512
5291	0.01159094652	0.1500100475	0.9750612864	0.104115059
5292	0.01159075972	0.1500069461	0.9750623176	0.1041134217
5293	0.01159056869	0.1500049802	0.9750629712	0.1041116725
5294	0.01159024522	0.1500019806	0.9750639685	0.1041086803
5295	0.01159014581	0.1499993832	0.9750648321	0.1041077563
